city	uf	latitude	longitude	precision	address
RIO MANSO	MG	-20.2670203	-44.30749820000001	APPROXIMATE	Rio Manso - State of Minas Gerais, Brazil
PASSOS MAIA	SC	-26.723986199999995	-51.9791849	APPROXIMATE	Passos Maia - State of Santa Catarina, Brazil
SANTANA DO JACARE	MG	-20.880517	-45.0559871	APPROXIMATE	Santana do Jacaré - State of Minas Gerais, Brazil
BELA VISTA DO TOLDO	SC	-26.3988859	-50.47217360000001	APPROXIMATE	Bela Vista do Toldo - State of Santa Catarina, Brazil
ERERE	CE	-5.9700042	-38.29549	APPROXIMATE	Ererê - State of Ceará, Brazil
TABULEIRO	MG	-21.3601581	-43.2485732	APPROXIMATE	Tabuleiro, MG, Brazil
FIGUEIROPOLIS	TO	-12.3411806	-49.4466005	APPROXIMATE	Figueirópolis - State of Tocantins, Brazil
CUITEGI	PB	-6.9123706999999985	-35.5329497	APPROXIMATE	Cuitegi - State of Paraíba, Brazil
ACREUNA	GO	-17.4256166	-50.3069088	APPROXIMATE	Acreúna - State of Goiás, Brazil
DOM JOAQUIM	MG	-18.9669615	-43.2551602	APPROXIMATE	Dom Joaquim - State of Minas Gerais, Brazil
PARAOPEBA	MG	-19.2784382	-44.4062327	APPROXIMATE	Paraopeba, MG, Brazil
QUITANDINHA	PR	-25.8739307	-49.497806	APPROXIMATE	Quitandinha, PR, Brazil
ORLANDIA	SP	-20.7175404	-47.8858187	APPROXIMATE	Orlândia, SP, Brazil
JACIARA	MT	-15.9559696	-54.97518470000001	APPROXIMATE	Jaciara - State of Mato Grosso, Brazil
ENEAS MARQUES	PR	-25.9326971	-53.1534436	APPROXIMATE	Enéas Marques - State of Paraná, Brazil
JARAGUARI	MS	-20.2587414	-54.3467152	APPROXIMATE	Jaraguari - State of Mato Grosso do Sul, Brazil
CANA VERDE	MG	-21.0422556	-45.2056196	APPROXIMATE	Cana Verde - State of Minas Gerais, Brazil
ARRAIAL	PI	-6.5700619000000025	-42.5117238	APPROXIMATE	Arraial - State of Piauí, Brazil
DIAMANTE DO SUL	PR	-24.9962725	-52.7241914	APPROXIMATE	Diamante do Sul - State of Paraná, Brazil
SANTANA DO PIAUI	PI	-6.959012	-41.5012792	APPROXIMATE	Santana do Piauí - State of Piauí, Brazil
RIBEIRAOZINHO	MT	-16.471574800000006	-52.74559350000001	APPROXIMATE	Ribeirãozinho - State of Mato Grosso, Brazil
JABORA	SC	-27.1720505	-51.7378836	APPROXIMATE	Jaborá - State of Santa Catarina, Brazil
AMARAL FERRADOR	RS	-30.8207901	-52.29749879999999	APPROXIMATE	Amaral Ferrador - RS, Brazil
CAPIVARI DO SUL	RS	-30.1156267	-50.5549719	APPROXIMATE	Capivari do Sul - RS, Brazil
NOVA AMERICA	GO	-15.0429656	-49.9161886	APPROXIMATE	Nova América - State of Goiás, Brazil
ESPIRITO SANTO DO TURVO	SP	-22.6556609	-49.4262684	APPROXIMATE	Espírito Santo do Turvo - State of São Paulo, Brazil
ALMAS	TO	-11.3624032	-47.2142417	APPROXIMATE	Almas - State of Tocantins, Brazil
JOAO DIAS	RN	-6.2921662000000005	-37.840618	APPROXIMATE	João Dias - State of Rio Grande do Norte, Brazil
OLIMPIO NORONHA	MG	-22.0909033	-45.290001	APPROXIMATE	Olímpio Noronha - State of Minas Gerais, Brazil
ANTONIO CARLOS	SC	-27.4944749	-48.8196226	APPROXIMATE	Antônio Carlos - State of Santa Catarina, Brazil
DIVINOPOLIS DO TOCANTINS	TO	-9.8461679	-49.284143	APPROXIMATE	Divinópolis do Tocantins - State of Tocantins, Brazil
AURORA DO TOCANTINS	TO	-12.6677069	-46.400872	APPROXIMATE	Aurora do Tocantins - State of Tocantins, Brazil
BOM JESUS DE GOIAS	GO	-18.2177128	-49.7404457	APPROXIMATE	Bom Jesus de Goiás - Bom Jesus, Bom Jesus de Goiás - GO, Brazil
TRES DE MAIO	RS	-27.780531	-54.2362302	APPROXIMATE	Três de Maio - RS, Brazil
MAR VERMELHO	AL	-9.4803682	-36.3823063	APPROXIMATE	Mar Vermelho - State of Alagoas, Brazil
PIRANGUCU	MG	-22.527733	-45.4962207	APPROXIMATE	Piranguçu, MG, Brazil
SAPUCAIA	RJ	-21.9951969	-42.914664	APPROXIMATE	Sapucaia - State of Rio de Janeiro, Brazil
GARIBALDI	RS	-29.2594074	-51.5253511	APPROXIMATE	Garibaldi - RS, Brazil
SAO JOAO DA VARJOTA	PI	-6.9686864	-41.8799408	APPROXIMATE	São João da Varjota - State of Piauí, Brazil
GUARAMIRIM	SC	-26.4743278	-49.0023	APPROXIMATE	Guaramirim - Bananal, Guaramirim - SC, Brazil
RIO DOS BOIS	TO	-9.266288	-48.4387577	APPROXIMATE	Rio dos Bois - State of Tocantins, Brazil
FAROL	PR	-24.1211056	-52.63864670000001	APPROXIMATE	Farol - State of Paraná, Brazil
VISTA ALEGRE DO ALTO	SP	-21.1746164	-48.6589406	APPROXIMATE	Vista Alegre do Alto - State of São Paulo, Brazil
IRACEMINHA	SC	-26.8353038	-53.32585129999999	APPROXIMATE	Iraceminha - State of Santa Catarina, Brazil
BOQUEIRAO DO LEAO	RS	-29.3049992	-52.4321702	APPROXIMATE	Boqueirão do Leão, RS, Brazil
SALGADO FILHO	PR	-26.1439269	-53.4230064	APPROXIMATE	Salgado Filho - State of Paraná, Brazil
DOUTOR MAURICIO CARDOSO	RS	-27.5106069	-54.3685809	APPROXIMATE	Doutor Maurício Cardoso - RS, Brazil
RIBEIRAO CORRENTE	SP	-20.4307275	-47.5864964	APPROXIMATE	Ribeirão Corrente - State of São Paulo, Brazil
PEDRO OSORIO	RS	-31.8647422	-52.818924	APPROXIMATE	Pedro Osório, RS, Brazil
JAQUIRANA	RS	-28.96561010000001	-50.3894858	APPROXIMATE	Jaquirana - RS, Brazil
FAXINAL DO SOTURNO	RS	-29.5613969	-53.4122052	APPROXIMATE	Faxinal do Soturno - RS, Brazil
ITATIAIUCU	MG	-20.2174463	-44.455935	APPROXIMATE	Itatiaiuçu - State of Minas Gerais, Brazil
CAPITAO ANDRADE	MG	-19.0661827	-41.8203268	APPROXIMATE	Capitão Andrade - State of Minas Gerais, Brazil
RIO BRANCO	MT	-15.263493400000002	-58.143739	APPROXIMATE	Rio Branco - State of Mato Grosso, Brazil
ARROIO DOS RATOS	RS	-30.0880438	-51.7279954	APPROXIMATE	Arroio dos Ratos, RS, Brazil
SANGAO	SC	-28.656068800000003	-49.1423666	APPROXIMATE	Sangão - State of Santa Catarina, Brazil
PEROLA D'OESTE	PR	-25.8223397	-53.74393240000001	APPROXIMATE	Pérola d'Oeste - State of Paraná, Brazil
TUPIRAMA	TO	-8.9653186	-48.2791757	APPROXIMATE	Tupirama - State of Tocantins, Brazil
GUARAMIRANGA	CE	-4.2618162	-38.9330716	APPROXIMATE	Guaramiranga, CE, Brazil
RESTINGA	SP	-20.637137300000006	-47.5079055	APPROXIMATE	Restinga - State of São Paulo, Brazil
SAUDADE DO IGUACU	PR	-25.7267108	-52.5959129	APPROXIMATE	Saudade do Iguaçu - State of Paraná, Brazil
NOVA BELEM	MG	-18.4901361	-41.0998636	APPROXIMATE	Nova Belém - State of Minas Gerais, Brazil
MONTE ALEGRE DO SUL	SP	-22.69004	-46.6826067	APPROXIMATE	Monte Alegre do Sul, State of São Paulo, Brazil
SANTA INES	PB	-7.681288799999999	-38.5900375	APPROXIMATE	Santa Inês - State of Paraíba, Brazil
CARIRI DO TOCANTINS	TO	-11.9598899	-49.1625989	APPROXIMATE	Cariri do Tocantins - State of Tocantins, Brazil
BRITANIA	GO	-15.2172969	-51.2213044	APPROXIMATE	Britânia - State of Goiás, Brazil
POPULINA	SP	-19.8964777	-50.534262	APPROXIMATE	Populina - State of São Paulo, Brazil
RIO CRESPO	RO	-9.668103599999998	-62.77942289999999	APPROXIMATE	Rio Crespo - State of Rondônia, Brazil
TORRINHA	SP	-22.425332	-48.1796732	APPROXIMATE	Torrinha - State of São Paulo, Brazil
SAO PEDRO DO SUACUI	MG	-18.3524279	-42.6097596	APPROXIMATE	São Pedro do Suaçuí - State of Minas Gerais, Brazil
MUNDO NOVO	GO	-13.8400964	-50.265662	APPROXIMATE	Mundo Novo - State of Goiás, Brazil
LINDOESTE	PR	-25.2727088	-53.5419225	APPROXIMATE	Lindoeste - State of Paraná, Brazil
ALCINOPOLIS	MS	-18.184224	-53.8237385	APPROXIMATE	Alcinópolis - State of Mato Grosso do Sul, Brazil
AGUA SANTA	RS	-28.2021854	-52.0427297	APPROXIMATE	Água Santa - RS, Brazil
REGINOPOLIS	SP	-21.8765628	-49.1828385	APPROXIMATE	Reginópolis - State of São Paulo, Brazil
NAZARENO	MG	-21.2205255	-44.610684	APPROXIMATE	Nazareno, MG, Brazil
POMERODE	SC	-26.7376205	-49.1743626	APPROXIMATE	Pomerode - State of Santa Catarina, Brazil
MAMPITUBA	RS	-29.2751535	-49.998236	APPROXIMATE	Mampituba - RS, Brazil
URUANA DE MINAS	MG	-16.0674864	-46.3240951	APPROXIMATE	Uruana de Minas - State of Minas Gerais, Brazil
MONTEIRO LOBATO	SP	-22.95455530000001	-45.8386923	APPROXIMATE	Monteiro Lobato, SP, Brazil
MISSAL	PR	-25.0914713	-54.24749720000001	APPROXIMATE	Missal, PR, Brazil
SANTA BRANCA	SP	-23.4079699	-45.88741470000001	APPROXIMATE	Santa Branca, SP, Brazil
SANTO ANTONIO DO RIO ABAIXO	MG	-19.2362846	-43.2328033	APPROXIMATE	Santo Antônio do Rio Abaixo - State of Minas Gerais, Brazil
FUNILANDIA	MG	-19.369193	-44.0597068	APPROXIMATE	Funilândia - State of Minas Gerais, Brazil
IGUATU	PR	-24.6825203	-53.0781416	APPROXIMATE	Iguatu - PR, Brazil
SERTANOPOLIS	PR	-23.0573768	-51.0449341	APPROXIMATE	Sertanópolis, PR, Brazil
BOM DESPACHO	MG	-19.7405507	-45.2541849	APPROXIMATE	Bom Despacho - State of Minas Gerais, Brazil
OCAUCU	SP	-22.4405968	-49.9208703	APPROXIMATE	Ocauçu, SP, Brazil
DUMONT	SP	-21.2387589	-47.97489210000001	APPROXIMATE	Dumont, SP, Brazil
BOCAINA DE MINAS	MG	-22.167531	-44.39471270000001	APPROXIMATE	Bocaina de Minas, MG, Brazil
VAZANTE	MG	-17.9924805	-46.9027651	APPROXIMATE	Vazante - State of Minas Gerais, Brazil
TABAPUA	SP	-20.9303531	-49.0211225	APPROXIMATE	Tabapuã - State of São Paulo, Brazil
FREDERICO WESTPHALEN	RS	-27.3607338	-53.3963199	APPROXIMATE	Frederico Westphalen, RS, Brazil
PINDORAMA	SP	-21.1867409	-48.9081184	APPROXIMATE	Pindorama, SP, Brazil
BALIZA	GO	-16.2908412	-52.44654739999999	APPROXIMATE	Baliza - State of Goiás, Brazil
SAO MARTINHO DA SERRA	RS	-29.48442480000001	-53.8671868	APPROXIMATE	São Martinho da Serra - RS, Brazil
PAINEL	SC	-27.9902254	-50.059845	APPROXIMATE	Painel - State of Santa Catarina, Brazil
CONTENDAS DO SINCORA	BA	-13.8371976	-41.07971720000001	APPROXIMATE	Contendas do Sincorá - State of Bahia, Brazil
TAMBOARA	PR	-23.1980339	-52.4980881	APPROXIMATE	Tamboara - State of Paraná, Brazil
TAPES	RS	-30.6732959	-51.4052742	APPROXIMATE	Tapes, RS, Brazil
ATALAIA	PR	-23.1157079	-52.0851258	APPROXIMATE	Atalaia - State of Paraná, Brazil
PORTO LUCENA	RS	-27.8573596	-55.0105587	APPROXIMATE	Porto Lucena, RS, Brazil
SAO JOAO DA BOA VISTA	SP	-21.9712237	-46.7947225	APPROXIMATE	São João da Boa Vista - State of São Paulo, Brazil
ILHOTA	SC	-26.8493716	-48.8598651	APPROXIMATE	Ilhota - State of Santa Catarina, Brazil
ITAGIMIRIM	BA	-16.0823865	-39.613684	APPROXIMATE	Itagimirim, BA, Brazil
MENDONCA	SP	-21.1835822	-49.5786151	APPROXIMATE	Mendonça - State of São Paulo, Brazil
ALTO CAPARAO	MG	-20.4667289	-41.8700097	APPROXIMATE	Alto Caparaó - State of Minas Gerais, Brazil
MAMBORE	PR	-24.3170965	-52.52754520000001	APPROXIMATE	Mamborê - State of Paraná, Brazil
BOM PRINCIPIO DO PIAUI	PI	-3.1354963	-41.6410914	APPROXIMATE	Bom Princípio do Piauí - State of Piauí, Brazil
CONGONHAS DO NORTE	MG	-18.8107723	-43.67853770000001	APPROXIMATE	Congonhas do Norte, MG, Brazil
VIDAL RAMOS	SC	-27.408868	-49.3450112	APPROXIMATE	Vidal Ramos - State of Santa Catarina, Brazil
NORTELANDIA	MT	-14.3322488	-56.6513853	APPROXIMATE	Nortelândia - State of Mato Grosso, Brazil
VARZEA	RN	-6.3533848	-35.3575974	APPROXIMATE	Várzea - State of Rio Grande do Norte, Brazil
VIRGOLANDIA	MG	-18.4736903	-42.3083273	APPROXIMATE	Virgolândia, MG, Brazil
SERRA NOVA DOURADA	MT	-12.0392654	-51.3889736	APPROXIMATE	Serra Nova Dourada - State of Mato Grosso, Brazil
ITAMBE DO MATO DENTRO	MG	-19.3912185	-43.3487761	APPROXIMATE	Itambé do Mato Dentro - State of Minas Gerais, Brazil
MARACAI	SP	-22.6154961	-50.6682701	APPROXIMATE	Maracaí, SP, Brazil
URANIA	SP	-20.245927	-50.6459663	APPROXIMATE	Urânia, SP, Brazil
PARAUNA	GO	-16.9480744	-50.4482633	APPROXIMATE	Paraúna - State of Goiás, Brazil
DORES DE CAMPOS	MG	-21.1094506	-44.0206193	APPROXIMATE	Dores de Campos, MG, Brazil
GUARACI	SP	-20.3847649	-49.0211225	APPROXIMATE	Guaraci - State of São Paulo, Brazil
RENASCENCA	PR	-26.1582129	-52.9713377	APPROXIMATE	Renascença - State of Paraná, Brazil
MARIANA PIMENTEL	RS	-30.3535481	-51.5808236	APPROXIMATE	Mariana Pimentel, RS, Brazil
BOCAINA DO SUL	SC	-27.776756899999995	-49.8956943	APPROXIMATE	Bocaina do Sul - State of Santa Catarina, Brazil
SANTA RITA DE JACUTINGA	MG	-22.1464084	-44.0911576	APPROXIMATE	Santa Rita de Jacutinga, MG, Brazil
IJACI	MG	-21.1742912	-44.923655200000006	APPROXIMATE	Ijaci - State of Minas Gerais, Brazil
SAO JOSE DA BARRA	MG	-20.7184014	-46.3135249	APPROXIMATE	São José da Barra - State of Minas Gerais, Brazil
LAGOA BONITA DO SUL	RS	-29.4909122	-53.0673905	APPROXIMATE	Lagoa Bonita do Sul - RS, Brazil
IGARAPE GRANDE	MA	-4.599278599999999	-44.831834	APPROXIMATE	Igarapé Grande - State of Maranhão, Brazil
NOVA PALMA	RS	-29.4281204	-53.433809200000006	APPROXIMATE	Nova Palma - RS, Brazil
BOM JESUS DO OESTE	SC	-26.6762242	-53.0996486	APPROXIMATE	Bom Jesus do Oeste - State of Santa Catarina, Brazil
MATO RICO	PR	-24.7111986	-52.2337184	APPROXIMATE	Mato Rico - State of Paraná, Brazil
ITAJU	SP	-21.9503361	-48.7794089	APPROXIMATE	Itaju - State of São Paulo, Brazil
RIBEIRA	SP	-24.6573468	-49.0072464	APPROXIMATE	Ribeira, SP, Brazil
IPUEIRA	RN	-6.7907037	-37.2329979	APPROXIMATE	Ipueira - State of Rio Grande do Norte, Brazil
LAGOA DE VELHOS	RN	-6.0230027	-35.8498078	APPROXIMATE	Lagoa de Velhos - State of Rio Grande do Norte, Brazil
VICENTE DUTRA	RS	-27.1722579	-53.36901579999999	APPROXIMATE	Vicente Dutra - RS, Brazil
ICONHA	ES	-20.7917801	-40.813588	APPROXIMATE	Iconha, ES, Brazil
COCAL DOS ALVES	PI	-3.6433264	-41.401196	APPROXIMATE	Cocal dos Alves - State of Piauí, Brazil
EMILIANOPOLIS	SP	-21.8319065	-51.4836477	APPROXIMATE	Emilianópolis, SP, Brazil
DIVISA NOVA	MG	-21.5301056	-46.2282927	APPROXIMATE	Divisa Nova - State of Minas Gerais, Brazil
ESTRELA VELHA	RS	-29.2124829	-53.1965079	APPROXIMATE	Estrela Velha - RS, Brazil
CONFINS	MG	-19.6296031	-43.9901703	APPROXIMATE	Confins, MG, Brazil
ASTOLFO DUTRA	MG	-21.3204684	-42.8832763	APPROXIMATE	Astolfo Dutra - State of Minas Gerais, Brazil
GUAICARA	SP	-21.62308710000001	-49.7970324	APPROXIMATE	Guaiçara - State of São Paulo, Brazil
FORQUILHINHA	SC	-28.7477963	-49.4745059	APPROXIMATE	Forquilhinha, SC, Brazil
PONGAI	SP	-21.7376586	-49.35774979999999	APPROXIMATE	Pongaí, SP, Brazil
ALFREDO WAGNER	SC	-27.7325711	-49.32471470000001	APPROXIMATE	Alfredo Wagner - State of Santa Catarina, Brazil
ITAPORA DO TOCANTINS	TO	-8.5721287	-48.689911	APPROXIMATE	Itaporã do Tocantins, TO, Brazil
NARANDIBA	SP	-22.5591203	-51.5360368	APPROXIMATE	Narandiba - State of São Paulo, Brazil
PANTANO GRANDE	RS	-30.2853828	-52.40392960000001	APPROXIMATE	Pantano Grande - RS, Brazil
ENTRE IJUIS	RS	-28.4869576	-54.3685809	APPROXIMATE	Entre-Ijuís - RS, Brazil
SEDE NOVA	RS	-27.62542310000001	-53.93240479999999	APPROXIMATE	Sede Nova - RS, Brazil
DIAMANTE DO NORTE	PR	-22.657229	-52.8611436	APPROXIMATE	Diamante do Norte - State of Paraná, Brazil
JOSE DA PENHA	RN	-6.3483229	-38.29549	APPROXIMATE	José da Penha - State of Rio Grande do Norte, Brazil
VITOR MEIRELES	SC	-26.8364794	-49.8956943	APPROXIMATE	Vitor Meireles - State of Santa Catarina, Brazil
SANTA ISABEL DO IVAI	PR	-23.1356115	-53.2611514	APPROXIMATE	Santa Isabel do Ivaí - State of Paraná, Brazil
TUPIRATINS	TO	-8.3332971	-48.1995591	APPROXIMATE	Tupiratins - TO, Brazil
SAO JOSE DO GOIABAL	MG	-19.928348100000004	-42.6880552	APPROXIMATE	São José do Goiabal - State of Minas Gerais, Brazil
CURRAL VELHO	PB	-7.537241199999999	-38.1983244	APPROXIMATE	Curral Velho - State of Paraíba, Brazil
ASSIS BRASIL	AC	-10.7579579	-69.9550338	APPROXIMATE	Assis Brasil - State of Acre, Brazil
ITAPUCA	RS	-28.7809254	-52.1721337	APPROXIMATE	Itapuca, RS, Brazil
SAO JOAO BATISTA	SC	-27.27583030000001	-48.850370700000006	APPROXIMATE	São João Batista, SC, Brazil
RONDON	PR	-23.4138708	-52.76606020000001	APPROXIMATE	Rondon, PR, Brazil
JOAO RAMALHO	SP	-22.2655737	-50.7832348	APPROXIMATE	João Ramalho - State of São Paulo, Brazil
UBIRETAMA	RS	-28.0293971	-54.6424026	APPROXIMATE	Ubiretama - RS, Brazil
BOA ESPERANCA DO IGUACU	PR	-25.6331944	-53.2395973	APPROXIMATE	Boa Esperança do Iguaçu - State of Paraná, Brazil
CERQUILHO	SP	-23.1669741	-47.7463166	APPROXIMATE	Cerquilho, SP, Brazil
LINS	SP	-21.6733002	-49.7471388	APPROXIMATE	Lins - State of São Paulo, Brazil
PESCADOR	MG	-18.3353443	-41.5412618	APPROXIMATE	Pescador - State of Minas Gerais, Brazil
BARRA DO SUL	SC	-26.4600177	-48.6109443	APPROXIMATE	Balneário Barra do Sul, SC, Brazil
CONSTANTINA	RS	-27.6725055	-53.02440179999999	APPROXIMATE	Constantina - RS, Brazil
JOSE BONIFACIO	SP	-21.0482479	-49.6879727	APPROXIMATE	José Bonifácio, SP, Brazil
JULIO DE CASTILHOS	RS	-29.2293516	-53.6827015	APPROXIMATE	Júlio de Castilhos, RS, Brazil
ARICANDUVA	MG	-17.8978102	-42.6097596	APPROXIMATE	Aricanduva - State of Minas Gerais, Brazil
JAURU	MT	-15.3776137	-58.8747865	APPROXIMATE	Jauru - State of Mato Grosso, Brazil
MIMOSO DE GOIAS	GO	-15.0464968	-48.2791757	APPROXIMATE	Mimoso de Goiás - State of Goiás, Brazil
BOCAINA	SP	-22.1102912	-48.5387323	APPROXIMATE	Bocaina - State of São Paulo, Brazil
ARAGUAIANA	MT	-15.729603699999998	-51.8345815	APPROXIMATE	Araguaiana - State of Mato Grosso, Brazil
MOIPORA	GO	-16.5441215	-50.7389536	APPROXIMATE	Moiporá - State of Goiás, Brazil
MONTE BELO	MG	-21.3221066	-46.3688171	APPROXIMATE	Monte Belo, MG, Brazil
IGUATAMA	MG	-20.1641236	-45.7900209	APPROXIMATE	Iguatama - State of Minas Gerais, Brazil
CONCEICAO DO PARA	MG	-19.7877348	-44.8692573	APPROXIMATE	Conceição do Pará - State of Minas Gerais, Brazil
SAO FELIX DO TOCANTINS	TO	-9.9954161	-46.59333820000001	APPROXIMATE	São Félix do Tocantins - State of Tocantins, Brazil
OTACILIO COSTA	SC	-27.4794141	-50.1236024	APPROXIMATE	Otacílio Costa - State of Santa Catarina, Brazil
FLOREAL	SP	-20.6775087	-50.1458643	APPROXIMATE	Floreal - State of São Paulo, Brazil
PEROLA	PR	-23.8026835	-53.6799909	APPROXIMATE	Pérola, PR, Brazil
MONTE SANTO DO TOCANTINS	TO	-10.0660388	-49.0817124	APPROXIMATE	Monte Santo do Tocantins - State of Tocantins, Brazil
SAO TOME	PR	-23.5299714	-52.5532048	APPROXIMATE	São Tomé - State of Paraná, Brazil
AJURICABA	RS	-28.2392869	-53.7705587	APPROXIMATE	Ajuricaba, RS, Brazil
PUTINGA	RS	-29.0252531	-52.12754810000001	APPROXIMATE	Putinga - RS, Brazil
CAMPOS NOVOS	SC	-27.4369394	-51.2213044	APPROXIMATE	Campos Novos - State of Santa Catarina, Brazil
IPIRA	SC	-27.3628704	-51.78890620000001	APPROXIMATE	Ipira - State of Santa Catarina, Brazil
ARARUNA	PR	-23.9313748	-52.4990389	APPROXIMATE	Araruna, PR, Brazil
ESTIVA GERBI	SP	-22.2737724	-46.9554553	APPROXIMATE	Estiva Gerbi, SP, Brazil
PINHEIRINHO DO VALE	RS	-27.2369659	-53.6176937	APPROXIMATE	Pinheirinho do Vale - RS, Brazil
MENDES PIMENTEL	MG	-18.6577332	-41.4020432	APPROXIMATE	Mendes Pimentel - State of Minas Gerais, Brazil
LUMINARIAS	MG	-21.510769600000003	-44.90411320000001	APPROXIMATE	Luminárias, MG, Brazil
CAMPINAS DO SUL	RS	-27.7530924	-52.63864670000001	APPROXIMATE	Campinas do Sul - RS, Brazil
NOVO TIRADENTES	RS	-27.5644743	-53.1642073	APPROXIMATE	Novo Tiradentes - RS, Brazil
CAJAZEIRAS DO PIAUI	PI	-6.7762054	-42.4331624	APPROXIMATE	Cajazeiras do Piauí - State of Piauí, Brazil
SAGRADA FAMILIA	RS	-27.7191467	-53.1426814	APPROXIMATE	Sagrada Família - RS, Brazil
IVORA	RS	-29.5095665	-53.5960371	APPROXIMATE	Ivorá - RS, Brazil
HOLAMBRA	SP	-22.6409997	-47.0491411	APPROXIMATE	Holambra, State of São Paulo, Brazil
MAGDA	SP	-20.6427648	-50.225041	APPROXIMATE	Magda, SP, Brazil
URAI	PR	-23.2006468	-50.7942283	APPROXIMATE	Uraí, PR, Brazil
SAO SEBASTIAO DA AMOREIRA	PR	-23.4612179	-50.7208989	APPROXIMATE	São Sebastião da Amoreira - State of Paraná, Brazil
SAO ROQUE DE MINAS	MG	-20.177911	-46.4393054	APPROXIMATE	São Roque de Minas - State of Minas Gerais, Brazil
FERNANDES PINHEIRO	PR	-25.5153377	-50.4928628	APPROXIMATE	Fernandes Pinheiro - State of Paraná, Brazil
SAO SEBASTIAO DO RIO VERDE	MG	-22.2245073	-45.027985	APPROXIMATE	São Sebastião do Rio Verde - State of Minas Gerais, Brazil
OLARIA	MG	-21.9210054	-43.96274920000001	APPROXIMATE	Olaria - MG, Brazil
PONTE ALTA	SC	-27.4839908	-50.3768985	APPROXIMATE	Ponte Alta - State of Santa Catarina, Brazil
PEQUI	MG	-19.5980091	-44.6442629	APPROXIMATE	Pequi - State of Minas Gerais, Brazil
SAUDADES	SC	-26.8787543	-53.0673905	APPROXIMATE	Saudades - State of Santa Catarina, Brazil
CORDEIRO	RJ	-22.027222	-42.3652391	APPROXIMATE	Cordeiro, RJ, Brazil
RODEIRO	MG	-21.217993	-42.8442913	APPROXIMATE	Rodeiro - State of Minas Gerais, Brazil
CUPARAQUE	MG	-18.9690589	-41.0982464	APPROXIMATE	Cuparaque, MG, Brazil
OUROESTE	SP	-20.0011354	-50.3732526	APPROXIMATE	Ouroeste - State of São Paulo, Brazil
ANHEMBI	SP	-23.5162634	-46.6432255	APPROXIMATE	Av. Olavo Fontoura, 1209 - Santana, São Paulo - SP, 02012-021, Brazil
JABOTI	PR	-23.7230231	-50.0803953	APPROXIMATE	Jaboti - State of Paraná, Brazil
PIAU	MG	-21.4899225	-43.3101484	APPROXIMATE	Piau - State of Minas Gerais, Brazil
SANTA ADELIA	SP	-21.3254628	-48.8397403	APPROXIMATE	Santa Adélia - State of São Paulo, Brazil
SANTO ANTONIO DO SUDOESTE	PR	-26.074187	-53.7256129	APPROXIMATE	Santo Antônio do Sudoeste, State of Paraná, Brazil
FRANCISCO ALVES	PR	-24.102475100000003	-53.88892	APPROXIMATE	Francisco Alves - State of Paraná, Brazil
JUMIRIM	SP	-23.1102009	-47.7834888	APPROXIMATE	Jumirim - State of São Paulo, Brazil
PINHALAO	PR	-23.9207049	-50.0803953	APPROXIMATE	Pinhalão - State of Paraná, Brazil
SERRA AZUL DE MINAS	MG	-18.379071600000003	-43.194086	APPROXIMATE	Serra Azul de Minas - State of Minas Gerais, Brazil
PERDOES	MG	-21.0964587	-45.0879046	APPROXIMATE	Perdões, PerdõEs - MG, Brazil
BARRA DO RIBEIRO	RS	-30.3002786	-51.3047706	APPROXIMATE	Barra do Ribeiro, RS, Brazil
BOA VENTURA	PB	-7.421901400000001	-38.2176477	APPROXIMATE	Boa Ventura - State of Paraíba, Brazil
SANTO ANTONIO DO CAIUA	PR	-22.7022152	-52.3400517	APPROXIMATE	Santo Antônio do Caiuá - State of Paraná, Brazil
ITAUBA	MT	-11.0078209	-55.2422799	APPROXIMATE	Itaúba - State of Mato Grosso, Brazil
CANDIDO GODOI	RS	-27.9397796	-54.71923760000001	APPROXIMATE	Cândido Godói - RS, Brazil
VIRGINIA	MG	-22.3380866	-45.1120424	APPROXIMATE	Virgínia - State of Minas Gerais, Brazil
PEDRALVA	MG	-22.2557397	-45.4686431	APPROXIMATE	Pedralva - State of Minas Gerais, Brazil
URUPEMA	SC	-27.9545386	-49.8766717	APPROXIMATE	Urupema, SC, Brazil
SOLEDADE DE MINAS	MG	-22.0250382	-45.01865479999999	APPROXIMATE	Soledade de Minas - State of Minas Gerais, Brazil
FORMOSA DO OESTE	PR	-24.2742123	-53.32585129999999	APPROXIMATE	Formosa do Oeste - State of Paraná, Brazil
ESPUMOSO	RS	-28.724518300000003	-52.8444231	APPROXIMATE	Espumoso, RS, Brazil
AGUAS FRIAS	SC	-26.8470038	-52.8634197	APPROXIMATE	Águas Frias - State of Santa Catarina, Brazil
COROADOS	SP	-21.3705617	-50.2862819	APPROXIMATE	Coroados - State of São Paulo, Brazil
DOM VICOSO	MG	-22.2136237	-45.1307427	APPROXIMATE	Dom Viçoso - State of Minas Gerais, Brazil
GENERAL CARNEIRO	MT	-15.4967856	-53.433809200000006	APPROXIMATE	General Carneiro - State of Mato Grosso, Brazil
ITAARA	RS	-29.5909323	-53.758612	APPROXIMATE	Itaara - RS, Brazil
BORBOREMA	SP	-21.6221584	-49.0786259	APPROXIMATE	Borborema, SP, Brazil
SANTA RITA DO ARAGUAIA	GO	-17.3267632	-53.2011446	APPROXIMATE	Santa Rita do Araguaia - State of Goiás, Brazil
LEANDRO FERREIRA	MG	-19.7172319	-45.022901	APPROXIMATE	Leandro Ferreira - State of Minas Gerais, Brazil
